,execution_idx,application,case,version,exception_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_function_evolution,p_object_pool,seed_clone,seed_mutations
18426,19,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,3,62328,0.0,1300.0,"[4.5,100][0.3323076923076923,800][0.3307086614173228,1200][0.0,1300]",0.3,0.2,3
18427,20,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,3,62328,0.0,200.0,"[4.5,100][0.0,200]",0.3,0.2,3
18428,30,math,MATH-31b,31b,org.apache.commons.math3.exception.ConvergenceException,8,62328,0.4230769230769231,14500.0,"[3.0,100][0.8481012658227848,3300][0.8421052631578947,4300][0.5504087193460491,4400][0.4230769230769231,4600]",0.3,0.2,3
18429,19,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,1,62328,0.0,1000.0,"[5.96875,100][4.333333333333334,500][0.0,1000]",0.3,0.2,3
18430,21,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,2,62328,0.0,200.0,"[4.5,100][0.0,200]",0.3,0.2,3
18431,21,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,3,62328,0.0,800.0,"[4.5,100][3.0,200][0.332378223495702,300][0.0,800]",0.3,0.2,3
18432,21,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,1,62328,0.0,1100.0,"[5.96875,100][4.461538461538462,500][4.4,900][0.0,1100]",0.3,0.2,3
18433,22,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,2,62328,0.0,200.0,"[4.5,100][0.0,200]",0.3,0.2,3
18434,22,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,1,62328,0.0,300.0,"[5.96875,100][0.0,300]",0.3,0.2,3
18435,21,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,4,62328,0.0,700.0,"[4.5,100][0.3307086614173228,200][0.0,700]",0.3,0.2,3
18436,22,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,4,62328,0.0,300.0,"[4.5,100][0.3307086614173228,200][0.0,300]",0.3,0.2,3
18437,23,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,1,62328,0.0,600.0,"[5.96875,100][4.457142857142857,400][0.0,600]",0.3,0.2,3
18438,22,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,3,62328,0.0,600.0,"[4.5,100][0.332378223495702,200][0.0,600]",0.3,0.2,3
18439,23,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,3,62328,0.0,100.0,"[0.0,100]",0.3,0.2,3
18440,23,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,2,62328,0.0,400.0,"[4.5,100][3.0,200][0.3307086614173228,300][0.0,400]",0.3,0.2,3
18441,24,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,1,62328,0.0,300.0,"[5.96875,100][4.444444444444445,200][0.0,300]",0.3,0.2,3
18442,11,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18443,24,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,4,62328,0.0,200.0,"[4.5,100][0.0,200]",0.3,0.2,3
18444,23,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,4,62328,0.0,1300.0,"[3.0,100][0.332378223495702,1000][0.0,1300]",0.3,0.2,3
18445,11,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18446,24,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,2,62328,0.0,1000.0,"[4.5,100][3.0,500][0.3307086614173228,900][0.0,1000]",0.3,0.2,3
18447,24,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,3,62328,0.0,1100.0,"[4.5,100][0.332378223495702,200][0.3307086614173228,400][0.0,1100]",0.3,0.2,3
18448,25,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,1,62328,0.0,200.0,"[5.96875,100][0.0,200]",0.3,0.2,3
18449,25,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,2,62328,0.0,300.0,"[4.5,100][0.0,300]",0.3,0.2,3
18450,12,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18451,12,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18452,25,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,4,62328,0.0,300.0,"[4.5,100][0.0,300]",0.3,0.2,3
18453,25,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,3,62328,0.0,1000.0,"[4.5,100][0.332378223495702,300][0.3307086614173228,800][0.0,1000]",0.3,0.2,3
18454,13,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18455,13,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18456,26,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,2,62328,0.0,600.0,"[4.5,100][0.0,600]",0.3,0.2,3
18457,26,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,4,62328,0.0,600.0,"[4.5,100][3.0,400][0.0,600]",0.3,0.2,3
18458,26,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,1,62328,0.0,900.0,"[5.96875,100][4.986486486486486,200][4.285714285714286,500][0.0,900]",0.3,0.2,3
18459,26,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,3,62328,0.0,700.0,"[4.5,100][3.0,200][0.0,700]",0.3,0.2,3
18460,27,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,2,62328,0.0,200.0,"[4.5,100][0.0,200]",0.3,0.2,3
18461,14,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18462,14,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18463,27,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,1,62328,0.0,500.0,"[5.96875,100][4.9655172413793105,200][0.0,500]",0.3,0.2,3
18464,27,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,4,62328,0.0,1100.0,"[4.5,100][3.0,1000][0.0,1100]",0.3,0.2,3
18465,27,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,3,62328,0.0,700.0,"[4.5,100][3.0,200][0.0,700]",0.3,0.2,3
18466,15,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18467,28,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,1,62328,0.0,700.0,"[5.96875,100][4.457142857142857,200][4.451612903225806,300][0.0,700]",0.3,0.2,3
18468,28,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,4,62328,0.0,900.0,"[4.5,100][3.0,500][0.332378223495702,600][0.0,900]",0.3,0.2,3
18469,15,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18470,28,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,2,62328,0.0,800.0,"[4.5,100][3.0,200][0.0,800]",0.3,0.2,3
18471,28,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,3,62328,0.0,500.0,"[4.5,100][0.332378223495702,200][0.0,500]",0.3,0.2,3
18472,29,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,1,62328,0.0,300.0,"[5.96875,100][4.975609756097561,200][0.0,300]",0.3,0.2,3
18473,29,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,2,62328,0.0,400.0,"[4.5,100][0.332378223495702,300][0.0,400]",0.3,0.2,3
18474,16,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18475,29,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,4,62328,0.0,600.0,"[4.5,100][3.0,400][0.332378223495702,500][0.0,600]",0.3,0.2,3
18476,29,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,3,62328,0.0,900.0,"[4.5,100][3.0,300][0.3307086614173228,800][0.0,900]",0.3,0.2,3
18477,16,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18478,30,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,1,62328,0.0,400.0,"[5.96875,100][4.928571428571429,300][0.0,400]",0.3,0.2,3
18479,11,math,MATH-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,300.0,"[5.863636363636363,100][3.0,200][0.0,300]",0.3,0.2,3
18480,17,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18481,14,math,MATH-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.2,3
18482,17,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18483,30,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,3,62328,0.0,1000.0,"[4.5,100][3.0,500][0.332378223495702,800][0.0,1000]",0.3,0.2,3
18484,30,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,2,62328,0.0,600.0,"[4.5,100][0.3307086614173228,500][0.0,600]",0.3,0.2,3
18485,30,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,4,62328,0.0,900.0,"[4.5,100][0.332378223495702,400][0.0,900]",0.3,0.2,3
18486,18,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18487,18,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18488,12,math,MATH-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,1400.0,"[4.0,100][3.0,200][0.4,500][0.25,900][0.0,1400]",0.3,0.2,3
18489,16,math,MATH-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,600.0,"[5.863636363636363,100][3.0,200][0.4,500][0.0,600]",0.3,0.2,3
18490,19,math,MATH-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,300.0,"[5.863636363636363,100][0.4,200][0.0,300]",0.3,0.2,3
18491,21,math,MATH-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,300.0,"[5.863636363636363,100][3.0,200][0.0,300]",0.3,0.2,3
18492,19,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18493,19,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18494,22,math,MATH-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,400.0,"[5.863636363636363,100][3.0,200][0.0,400]",0.3,0.2,3
18495,27,math,MATH-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,200.0,"[5.863636363636363,100][0.0,200]",0.3,0.2,3
18496,24,math,MATH-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,300.0,"[5.869565217391305,100][0.4,200][0.0,300]",0.3,0.2,3
18497,20,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18498,20,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18499,26,math,MATH-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,300.0,"[5.863636363636363,100][3.0,200][0.0,300]",0.3,0.2,3
18500,15,math,MATH-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.2,3
18501,25,math,MATH-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,900.0,"[5.863636363636363,100][3.0,200][0.0,900]",0.3,0.2,3
18502,11,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,3,62328,0.0,600.0,"[5.571428571428571,100][3.0,200][0.0,600]",0.3,0.2,3
18503,20,math,MATH-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,200.0,"[4.5,100][0.0,200]",0.3,0.2,3
18504,11,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.0,700.0,"[0.3324742268041237,100][0.0,700]",0.3,0.2,3
18505,21,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18506,21,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18507,23,math,MATH-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,3000.0,"[3.0,100][0.4,300][0.0,3000]",0.3,0.2,3
18508,12,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,3,62328,0.0,400.0,"[5.6,100][4.999999999844779,200][0.0,400]",0.3,0.2,3
18509,22,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18510,22,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18511,11,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,5,62328,0.0,1700.0,"[3.0,100][0.3324742268041237,300][0.0,1700]",0.3,0.2,3
18512,13,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,3,62328,0.0,300.0,"[5.6,100][3.0,200][0.0,300]",0.3,0.2,3
18513,12,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.0,1400.0,"[0.3324742268041237,100][0.33242506811989103,1100][0.0,1400]",0.3,0.2,3
18514,13,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.0,1100.0,"[0.3324742268041237,100][0.33242506811989103,300][0.0,1100]",0.3,0.2,3
18515,23,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18516,23,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18517,14,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,3,62328,0.0,600.0,"[5.6,100][5.0,200][3.0,400][0.0,600]",0.3,0.2,3
18518,17,math,MATH-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,200.0,"[5.863636363636363,100][0.0,200]",0.3,0.2,3
18519,15,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,3,62328,0.0,400.0,"[5.6,100][4.999999999844779,200][0.0,400]",0.3,0.2,3
18520,24,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18521,12,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,5,62328,0.0,5200.0,"[3.0,100][0.3324742268041237,200][0.33242506811989103,2100][0.0,5200]",0.3,0.2,3
18522,24,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18523,14,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,5,62328,0.0,1700.0,"[0.3324742268041237,100][0.0,1700]",0.3,0.2,3
18524,15,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.0,700.0,"[0.3324742268041237,100][0.33242506811989103,400][0.0,700]",0.3,0.2,3
18525,16,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,3,62328,0.0,500.0,"[5.6,100][3.0,200][0.0,500]",0.3,0.2,3
18526,13,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,5,62328,0.0,3300.0,"[0.3324742268041237,100][0.3322784810126583,2600][0.0,3300]",0.3,0.2,3
18527,16,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.0,200.0,"[0.3324742268041237,100][0.0,200]",0.3,0.2,3
18528,15,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,5,62328,0.0,2500.0,"[0.3324742268041237,100][0.0,2500]",0.3,0.2,3
18529,25,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18530,25,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18531,17,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,3,62328,0.0,300.0,"[5.6,100][5.0,200][0.0,300]",0.3,0.2,3
18532,16,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,5,62328,0.0,1300.0,"[3.0,100][0.3324742268041237,200][0.33242506811989103,600][0.0,1300]",0.3,0.2,3
18533,17,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.0,700.0,"[0.3324742268041237,100][0.0,700]",0.3,0.2,3
18534,18,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,3,62328,0.0,200.0,"[5.0,100][0.0,200]",0.3,0.2,3
18535,26,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18536,26,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18537,18,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,5,62328,0.0,500.0,"[3.0,100][0.3324742268041237,400][0.0,500]",0.3,0.2,3
18538,27,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18539,27,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18540,19,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,3,62328,0.0,300.0,"[5.6,100][5.0,200][0.0,300]",0.3,0.2,3
18541,28,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,5,62328,,,,0.3,0.2,3
18542,29,math,MATH-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,200.0,"[5.863636363636363,100][0.0,200]",0.3,0.2,3
18543,28,math,MATH-38b,38b,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,6,62328,,,,0.3,0.2,3
18544,17,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,5,62328,0.0,4400.0,"[3.0,100][0.3324742268041237,500][0.3322784810126583,4000][0.0,4400]",0.3,0.2,3
18545,14,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.0,9200.0,"[0.3324742268041237,100][0.33242506811989103,200][0.3322784810126583,2500][0.0,9200]",0.3,0.2,3
18546,19,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,5,62328,0.0,1700.0,"[3.0,100][0.3324742268041237,400][0.31999999999999995,1000][0.0,1700]",0.3,0.2,3
18547,20,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,3,62328,0.0,500.0,"[5.0,100][3.0,400][0.0,500]",0.3,0.2,3
18548,18,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.0,6200.0,"[0.3324742268041237,100][0.33242506811989103,200][0.0,6200]",0.3,0.2,3
18549,20,math,MATH-40b,40b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.0,1100.0,"[0.3324742268041237,100][0.33242506811989103,900][0.0,1100]",0.3,0.2,3
