,application,case,version,execution_idx,exception_name,exception_kind,frame_level,all_frames_count,project_frames_count,test_case_path,log_path,err_path,p_functional_mocking,functional_mocking_percent,p_reflection_on_private,reflection_start_percent,search_budget,population,line_fitness_value,line_fitness_time_msec,line_fitness_number_of_eval,exception_fitness_value,exception_fitness_time_msec,exception_fitness_number_of_eval,stacktrace_similarity_value,stacktrace_similarity_fitness_msec,stacktrace_similarity_number_of_eval,fitness_function_value,fitness_function_time_msec,fitness_function_number_of_tries,execution_time,total_number_of_eval,fitness_function_evolution
7039,math,MATH-38b,38b,10,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,Custom Exception,4,6,6,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-38b/frame-4/10,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-38b/frame-4/R10_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-38b/frame-4/R10_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.5,7008.0,160.0,1.0,1118.0,1.0,1.0,1108.0,1.0,4.5,7008.0,160.0,203.0,65444.0,(6.0;101;1119)(4.5;206;7008)
7040,math,MATH-49b,49b,5,org.apache.commons.math.MathRuntimeException$6,Custom Exception,2,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-2/5,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-2/R5_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-2/R5_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,4966.0,62.0,0.0,4966.0,62.0,0.0,4966.0,62.0,0.0,4966.0,62.0,7.0,101.0,(0.0;101;4966)
7041,math,MATH-40b,40b,10,org.apache.commons.math.exception.TooManyEvaluationsException,Custom Exception,4,5,5,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-40b/frame-4/10,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-40b/frame-4/R10_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-40b/frame-4/R10_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,3311.0,1.0,0.0,3311.0,1.0,0.0,59758.0,3568.0,0.0,59758.0,3568.0,61.0,3671.0,(0.2495164410058027;101;3311)(0.24948875255623723;311;11371)(0.24940617577197152;2516;43785)(0.0;3671;59758)
7042,math,MATH-49b,49b,5,org.apache.commons.math.MathRuntimeException$6,Custom Exception,3,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-3/5,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-3/R5_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-3/R5_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,4515.0,9.0,0.0,7494.0,69.0,0.0,7494.0,69.0,0.0,7494.0,69.0,8.0,101.0,(0.0;101;7494)
7043,math,MATH-49b,49b,6,org.apache.commons.math.MathRuntimeException$6,Custom Exception,2,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-2/6,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-2/R6_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-2/R6_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,3024.0,8.0,0.0,3024.0,8.0,0.0,3024.0,8.0,0.0,3024.0,8.0,6.0,101.0,(0.0;101;3024)
7044,math,MATH-49b,49b,4,org.apache.commons.math.MathRuntimeException$6,Custom Exception,3,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-3/4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-3/R4_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-3/R4_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,4504.0,5.0,0.0,9841.0,107.0,0.0,9840.0,107.0,0.0,9841.0,107.0,13.0,206.0,(3.0;101;4504)(0.0;206;9841)
7045,math,MATH-49b,49b,7,org.apache.commons.math.MathRuntimeException$6,Custom Exception,4,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-4/7,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-4/R7_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-4/R7_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,,,,,,,,,,,,,,,
7046,math,MATH-38b,38b,10,org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException,Custom Exception,5,6,6,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-38b/frame-5/10,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-38b/frame-5/R10_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-38b/frame-5/R10_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,3018.0,2.0,0.0,294547.0,45730.0,0.0,294547.0,45730.0,0.0,294548.0,45730.0,295.0,45776.0,(3.0;101;3018)(0.0;45776;294548)
7047,math,MATH-49b,49b,3,org.apache.commons.math.MathRuntimeException$6,Custom Exception,3,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-3/3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-3/R3_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-3/R3_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,6906.0,28.0,0.0,37700.0,1007.0,0.0,37699.0,1007.0,0.0,37700.0,1007.0,38.0,1046.0,(3.0;101;6906)(0.0;1046;37700)
7048,math,MATH-49b,49b,8,org.apache.commons.math.MathRuntimeException$6,Custom Exception,4,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-4/8,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-4/R8_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-4/R8_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,,,,,,,,,,,,,,,
7049,math,MATH-49b,49b,7,org.apache.commons.math.MathRuntimeException$6,Custom Exception,2,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-2/7,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-2/R7_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-2/R7_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,3245.0,36.0,0.0,3246.0,36.0,0.0,3246.0,36.0,0.0,3246.0,36.0,5.0,101.0,(0.0;101;3246)
7050,math,MATH-49b,49b,9,org.apache.commons.math.MathRuntimeException$6,Custom Exception,4,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-4/9,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-4/R9_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-4/R9_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,,,,,,,,,,,,,,,
7051,math,MATH-49b,49b,8,org.apache.commons.math.MathRuntimeException$6,Custom Exception,2,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-2/8,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-2/R8_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-2/R8_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,4078.0,59.0,0.0,4078.0,59.0,0.0,4078.0,59.0,0.0,4078.0,59.0,6.0,101.0,(0.0;101;4078)
7052,math,MATH-49b,49b,10,org.apache.commons.math.MathRuntimeException$6,Custom Exception,4,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-4/10,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-4/R10_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-4/R10_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,,,,,,,,,,,,,,,
7053,math,MATH-49b,49b,8,org.apache.commons.math.MathRuntimeException$6,Custom Exception,3,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-3/8,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-3/R8_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-3/R8_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,6805.0,53.0,0.0,7139.0,87.0,0.0,7131.0,87.0,0.0,7139.0,87.0,7.0,101.0,(0.0;101;7139)
7054,math,MATH-49b,49b,9,org.apache.commons.math.MathRuntimeException$6,Custom Exception,2,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-2/9,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-2/R9_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-2/R9_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,3726.0,56.0,0.0,3727.0,56.0,0.0,3726.0,56.0,0.0,3727.0,56.0,5.0,101.0,(0.0;101;3727)
7055,math,MATH-49b,49b,6,org.apache.commons.math.MathRuntimeException$6,Custom Exception,3,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-3/6,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-3/R6_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-3/R6_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,9941.0,60.0,0.0,37753.0,951.0,0.0,37746.0,951.0,0.0,37754.0,951.0,40.0,1046.0,(3.0;101;9941)(0.0;1046;37754)
7056,math,MATH-49b,49b,9,org.apache.commons.math.MathRuntimeException$6,Custom Exception,3,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-3/9,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-3/R9_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-3/R9_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,6177.0,4.0,0.0,7236.0,20.0,0.0,7236.0,20.0,0.0,7236.0,20.0,8.0,101.0,(0.0;101;7236)
7057,math,MATH-49b,49b,10,org.apache.commons.math.MathRuntimeException$6,Custom Exception,2,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-2/10,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-2/R10_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-2/R10_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,3517.0,14.0,0.0,3517.0,14.0,0.0,3517.0,14.0,0.0,3517.0,14.0,5.0,101.0,(0.0;101;3517)
7058,math,MATH-49b,49b,7,org.apache.commons.math.MathRuntimeException$6,Custom Exception,3,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-3/7,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-3/R7_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-3/R7_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,7968.0,74.0,0.0,40397.0,1366.0,0.0,40397.0,1366.0,0.0,40397.0,1366.0,41.0,1466.0,(3.0;101;7968)(0.0;1466;40397)
7059,math,MATH-49b,49b,10,org.apache.commons.math.MathRuntimeException$6,Custom Exception,3,4,4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-49b/frame-3/10,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-3/R10_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-49b/frame-3/R10_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,4959.0,13.0,0.0,5690.0,23.0,0.0,5690.0,23.0,0.0,5690.0,23.0,7.0,101.0,(0.0;101;5690)
7060,math,MATH-4b,4b,1,java.lang.NullPointerException,Java Runtime Exception,1,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-1/1,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-1/R1_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-1/R1_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,6815.0,119.0,0.0,6930.0,130.0,0.0,6930.0,130.0,0.0,6930.0,130.0,8.0,206.0,(4.5;101;1953)(0.0;206;6930)
7061,math,MATH-4b,4b,1,java.lang.NullPointerException,Java Runtime Exception,2,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-2/1,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-2/R1_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-2/R1_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,6612.0,129.0,0.0,8199.0,196.0,0.0,8199.0,196.0,0.0,8199.0,196.0,8.0,206.0,(4.5;101;1744)(0.0;206;8199)
7062,math,MATH-4b,4b,1,java.lang.NullPointerException,Java Runtime Exception,3,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-3/1,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-3/R1_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-3/R1_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,5048.0,6.0,0.0,5048.0,6.0,0.0,6992.0,109.0,0.0,6992.0,109.0,9.0,206.0,(0.4;101;5048)(0.0;206;6992)
7063,math,MATH-4b,4b,2,java.lang.NullPointerException,Java Runtime Exception,2,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-2/2,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-2/R2_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-2/R2_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,2287.0,2.0,0.0,8850.0,212.0,0.0,8850.0,212.0,0.0,8850.0,212.0,10.0,311.0,(3.0;101;2287)(0.0;311;8850)
7064,math,MATH-4b,4b,2,java.lang.NullPointerException,Java Runtime Exception,1,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-1/2,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-1/R2_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-1/R2_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,8157.0,145.0,0.0,8157.0,145.0,0.0,8157.0,145.0,0.0,8157.0,145.0,9.0,206.0,(4.5;101;2602)(0.0;206;8157)
7065,math,MATH-4b,4b,2,java.lang.NullPointerException,Java Runtime Exception,3,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-3/2,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-3/R2_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-3/R2_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,4685.0,3.0,0.0,4685.0,3.0,0.0,4685.0,3.0,0.0,4685.0,3.0,7.0,101.0,(0.0;101;4685)
7066,math,MATH-4b,4b,3,java.lang.NullPointerException,Java Runtime Exception,1,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-1/3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-1/R3_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-1/R3_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,1998.0,1.0,0.0,7755.0,140.0,0.0,7755.0,140.0,0.0,7755.0,140.0,9.0,206.0,(3.0;101;1998)(0.0;206;7755)
7067,math,MATH-4b,4b,3,java.lang.NullPointerException,Java Runtime Exception,3,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-3/3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-3/R3_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-3/R3_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,4347.0,5.0,0.0,4347.0,5.0,0.0,8593.0,150.0,0.0,8594.0,150.0,9.0,206.0,(0.4;101;4347)(0.0;206;8594)
7068,math,MATH-4b,4b,4,java.lang.NullPointerException,Java Runtime Exception,1,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-1/4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-1/R4_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-1/R4_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,2607.0,2.0,0.0,8178.0,178.0,0.0,8178.0,178.0,0.0,8178.0,178.0,9.0,206.0,(3.0;101;2607)(0.0;206;8178)
7069,math,MATH-4b,4b,3,java.lang.NullPointerException,Java Runtime Exception,2,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-2/3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-2/R3_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-2/R3_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,8567.0,124.0,0.0,10634.0,215.0,0.0,15337.0,562.0,0.0,15338.0,562.0,16.0,626.0,(4.5;101;2232)(3.0;206;8567)(0.37499999999999994;311;10634)(0.0;626;15338)
7070,math,MATH-4b,4b,4,java.lang.NullPointerException,Java Runtime Exception,3,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-3/4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-3/R4_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-3/R4_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,4862.0,12.0,0.0,4862.0,12.0,0.0,9430.0,190.0,0.0,9430.0,190.0,10.0,206.0,(0.4;101;4862)(0.0;206;9430)
7071,math,MATH-4b,4b,4,java.lang.NullPointerException,Java Runtime Exception,2,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-2/4,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-2/R4_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-2/R4_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,7227.0,123.0,0.0,11313.0,411.0,0.0,11313.0,411.0,0.0,11314.0,411.0,11.0,416.0,(4.5;101;2013)(3.0;206;7227)(0.0;416;11314)
7072,math,MATH-4b,4b,5,java.lang.NullPointerException,Java Runtime Exception,1,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-1/5,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-1/R5_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-1/R5_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,1663.0,1.0,0.0,1664.0,1.0,0.0,6607.0,109.0,0.0,6607.0,109.0,8.0,206.0,(0.28571428571428575;101;1664)(0.0;206;6607)
7073,math,MATH-4b,4b,5,java.lang.NullPointerException,Java Runtime Exception,3,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-3/5,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-3/R5_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-3/R5_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,1523.0,1.0,0.0,1523.0,1.0,0.0,1523.0,1.0,0.0,1523.0,1.0,6.0,101.0,(0.0;101;1523)
7074,math,MATH-4b,4b,6,java.lang.NullPointerException,Java Runtime Exception,1,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-1/6,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-1/R6_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-1/R6_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,5660.0,115.0,0.0,6342.0,153.0,0.0,7481.0,217.0,0.0,7481.0,217.0,8.0,311.0,(4.5;101;1985)(0.28571428571428575;206;6342)(0.0;311;7481)
7075,math,MATH-4b,4b,6,java.lang.NullPointerException,Java Runtime Exception,2,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-2/6,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-2/R6_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-2/R6_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,1791.0,1.0,0.0,6627.0,112.0,0.0,9384.0,263.0,0.0,9385.0,263.0,10.0,311.0,(3.0;101;1792)(0.3;206;7521)(0.0;311;9385)
7076,math,MATH-4b,4b,5,java.lang.NullPointerException,Java Runtime Exception,2,3,3,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/../JarFiles/GGA-tests/MATH-4b/frame-2/5,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-2/R5_PM0.8_Mperc0.5_SB62328_POP100/out,/home/pderakhshanfar/EvoCrash-Experiments/pythonScripts/outputs/logs/MATH-4b/frame-2/R5_PM0.8_Mperc0.5_SB62328_POP100/err,0.8,0.5,0,0,62328,100,0.0,2302.0,1.0,0.0,2303.0,1.0,0.0,16941.0,652.0,0.0,16941.0,652.0,17.0,731.0,(0.3695652173913043;101;2303)(0.36363636363636365;311;9446)(0.0;731;16941)
